"","iteration","pcor","tae","sae","rmse","zs","p5"
"1","1.1",0.793574436768786,4966.87701153112,0.37593657027285,19.1334946693079,58054565.9470793,0.433712121212121
"2","1.2",0.890099618465764,2730.94135279435,0.206701459166858,14.2604271469882,49367567.9661072,0.357954545454545
"3","1.3",0.998153187674815,535.892158575344,0.0405609922821152,1.9080173113796,76.0168782862104,0.477272727272727
"4","2.1",0.998787594147109,286.033649400442,0.0216495211958311,1.54117463732107,43.405260118211,0.142045454545455
"5","2.2",0.999847172892226,126.960734582804,0.0096094956665069,0.559064418215982,2.80470402934571,0.0208333333333333
"6","2.3",0.999977798311917,47.7365881439602,0.00361312131983633,0.208552307565232,0.642010675794772,0.00757575757575758
"7","3.1",0.999995504703573,17.2195238797047,0.00130332374529082,0.0949752917966691,0.146433564504893,0
"8","3.2",0.999999592864797,5.43250822617808,0.000411179601545815,0.0282315958353456,0.00875966474980341,0
"9","3.3",0.999999837950282,3.31518512219101,0.000250922123048881,0.0178638733786621,0.0043362551272159,0
